TimeStamp,Tag Name,ABB_X,ABB_Y,ABB_Z,Champer_Temp,Chamber_Pressure,Main_Gas_Flow ,PF1_Gas_Flow ,PF2_Gas_Flow ,PF1_LibraWeight,PF2_LibraWeight,PF1_Pressure,PF2_Pressure
20241203T7:59:55.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,0.893,511,230.3,0,62.26,62.7,1.122,0.002
20241203T7:59:56.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,0.913,534,237.2,0,62.26,62.7,1.162,0.002
20241203T7:59:57.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,0.928,551,252.5,0,62.26,62.7,1.215,0.002
20241203T7:59:58.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,0.945,564,269.8,0,62.26,62.7,1.245,0.002
20241203T7:59:59.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,0.957,582,269,0,62.26,62.7,1.267,0.002
20241203T8:00:00.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,0.965,592,255.4,0,62.26,62.7,1.272,0.002
20241203T8:00:01.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,0.967,604,244,0,62.26,62.7,1.282,0.002
20241203T8:00:02.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,0.975,606,244.1,0,62.26,62.7,1.297,0.002
20241203T8:00:03.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,0.981,609,259.7,0,62.26,62.7,1.33,0.002
20241203T8:00:04.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,0.991,611,278.7,0,62.26,62.7,1.352,0.002
20241203T8:00:05.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,0.999,611,275,0,62.26,62.7,1.362,0.002
20241203T8:00:06.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,1.004,613,266.9,0,62.26,62.7,1.37,0.002
20241203T8:00:07.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,1.009,613,264.9,0,62.26,62.7,1.377,0.002
20241203T8:00:08.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,1.011,611,265.4,0,62.26,62.7,1.385,0.002
20241203T8:00:09.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,1.014,607,265,0,62.26,62.7,1.39,0.002
20241203T8:00:10.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,1.016,604,265,0,62.26,62.7,1.397,0.002
20241203T8:00:11.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,1.019,604,268.6,0,62.26,62.7,1.407,0.002
20241203T8:00:12.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,0.999,601,269.7,0,62.26,62.7,1.412,0.002
20241203T8:00:13.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,0.984,592,272.3,0,62.26,62.7,1.412,0.002
20241203T8:00:14.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,0.981,587,278.5,0,62.26,62.7,1.42,0.002
20241203T8:00:15.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,0.986,583,282.5,0,62.26,62.7,1.425,0.002
20241203T8:00:16.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,1.001,583,282.7,0,62.26,62.7,1.427,0.002
20241203T8:00:17.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,1.006,578,281.3,0,62.26,62.7,1.435,0.002
20241203T8:00:18.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,1.011,578,281.1,0,62.26,62.7,1.44,0.002
20241203T8:00:19.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,1.011,575,283.9,0,62.26,62.7,1.445,0.002
20241203T8:00:20.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,1.014,573,283.5,0,62.26,62.7,1.447,0.002
20241203T8:00:21.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,1.014,570,285.4,0,62.26,62.7,1.455,0.002
20241203T8:00:22.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,1.014,570,286.7,0,62.26,62.7,1.46,0.002
20241203T8:00:23.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,1.001,566,287.3,0,62.26,62.7,1.462,0.002
20241203T8:00:24.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,0.991,561,289.6,0,62.26,62.7,1.465,0.002
20241203T8:00:25.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,0.989,559,293.3,0,62.26,62.7,1.475,0.002
20241203T8:00:26.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,0.989,558,301.1,0,62.26,62.7,1.48,0.002
20241203T8:00:27.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,0.989,559,301.4,0,62.26,62.7,1.482,0.002
20241203T8:00:28.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,0.991,558,300.4,0,62.26,62.7,1.485,0.002
20241203T8:00:29.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,1.001,552,297.4,0,62.26,62.7,1.487,0.002
20241203T8:00:30.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,1.006,552,297,0,62.26,62.7,1.49,0.002
20241203T8:00:31.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,1.009,552,296.2,0,62.26,62.7,1.492,0.002
20241203T8:00:32.000,calc:Coldspray_data_,-759.91,-2189.57,1379.94,25,1.011,552,297.4,0,62.26,62.7,1.492,0.002
20241203T8:00:33.000,calc:Coldspray_data_,-759.89,-2189.64,1379.93,25,1.011,551,297.8,0,62.26,62.7,1.495,0.002
20241203T8:00:34.000,calc:Coldspray_data_,-759.91,-2189.54,1381.11,25,1.011,551,297.5,0,62.26,62.7,1.497,0.002
20241203T8:00:35.000,calc:Coldspray_data_,-759.92,-2189.56,1381.2,25,1.011,549,297,0,62.26,62.7,1.497,0.002
20241203T8:00:36.000,calc:Coldspray_data_,-759.92,-2189.57,1381.24,25,1.009,547,297.4,0,62.26,62.7,1.497,0.002
20241203T8:00:37.000,calc:Coldspray_data_,-759.92,-2189.56,1381.25,25,0.999,544,298,0,62.26,62.7,1.5,0.002
20241203T8:00:38.000,calc:Coldspray_data_,-759.91,-2189.57,1381.21,25,0.991,544,299.4,0,62.26,62.7,1.497,0.002
20241203T8:00:39.000,calc:Coldspray_data_,-759.91,-2189.57,1381.18,25,0.986,544,299.4,0,62.26,62.7,1.497,0.002
20241203T8:00:40.000,calc:Coldspray_data_,-759.91,-2189.57,1381.16,25,0.984,540,300.6,0,62.26,62.7,1.495,0.002
20241203T8:00:41.000,calc:Coldspray_data_,-759.91,-2189.58,1381.13,25,0.984,539,302.2,0,62.26,62.7,1.495,0.002
20241203T8:00:42.000,calc:Coldspray_data_,-759.91,-2189.57,1381.08,25,0.991,544,300.4,0,62.26,62.7,1.495,0.002
20241203T8:00:43.000,calc:Coldspray_data_,-759.91,-2189.57,1381.05,25,0.996,544,299.4,0,62.26,62.7,1.495,0.002
20241203T8:00:44.000,calc:Coldspray_data_,-759.91,-2189.57,1381.02,25,1.001,542,297.5,0,62.26,62.7,1.497,0.002
20241203T8:00:45.000,calc:Coldspray_data_,-759.91,-2189.57,1381,25,1.004,544,299,0,62.26,62.7,1.497,0.002
20241203T8:00:46.000,calc:Coldspray_data_,-759.91,-2189.57,1380.97,25,1.006,540,299.9,0,62.26,62.7,1.497,0.002
20241203T8:00:47.000,calc:Coldspray_data_,-759.91,-2189.57,1380.94,25,1.006,540,300.2,0,62.26,62.7,1.5,0.002
20241203T8:00:48.000,calc:Coldspray_data_,-759.91,-2189.57,1380.92,25,1.006,540,299.5,0,62.26,62.7,1.5,0.002
20241203T8:00:49.000,calc:Coldspray_data_,-759.91,-2189.57,1380.89,25,1.006,540,300.2,0,62.26,62.7,1.5,0.002
20241203T8:00:50.000,calc:Coldspray_data_,-759.91,-2189.57,1380.87,25,1.006,537,299.4,0,62.26,62.7,1.5,0.002
20241203T8:00:51.000,calc:Coldspray_data_,-759.91,-2189.57,1380.84,25,1.006,540,298.3,0,62.26,62.7,1.5,0.002
20241203T8:00:52.000,calc:Coldspray_data_,-759.91,-2189.57,1380.82,25,1.006,542,299,0,62.26,62.7,1.5,0.002
20241203T8:00:53.000,calc:Coldspray_data_,-759.91,-2189.57,1380.8,25,1.006,544,297.4,0,62.26,62.7,1.502,0.002
20241203T8:00:54.000,calc:Coldspray_data_,-759.91,-2189.57,1380.77,25,1.006,547,298.3,0,62.26,62.7,1.5,0.002
20241203T8:00:55.000,calc:Coldspray_data_,-759.91,-2189.57,1380.74,25,1.006,552,295.9,0,62.26,62.7,1.502,0.002
20241203T8:00:56.000,calc:Coldspray_data_,-759.91,-2189.57,1380.72,25,1.006,551,295.6,0,62.26,62.7,1.502,0.002
20241203T8:00:57.000,calc:Coldspray_data_,-759.91,-2189.57,1380.69,25,1.006,547,295.9,0,62.26,62.7,1.505,0.002
20241203T8:00:58.000,calc:Coldspray_data_,-759.91,-2189.57,1380.67,25,1.006,547,302.2,0,62.26,62.7,1.51,0.002
20241203T8:00:59.000,calc:Coldspray_data_,-759.91,-2189.57,1380.64,25,1.009,544,308,0,62.26,62.7,1.512,0.002
20241203T8:01:00.000,calc:Coldspray_data_,-759.91,-2189.57,1380.62,25,1.009,544,305.2,0,62.26,62.7,1.512,0.002
20241203T8:01:01.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.009,547,303.8,0,62.26,62.7,1.515,0.002
20241203T8:01:02.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.009,544,301.4,0,62.26,62.7,1.512,0.002
20241203T8:01:03.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.009,544,296.2,0,62.26,62.7,1.505,0.002
20241203T8:01:04.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.009,544,292.6,0,62.26,62.7,1.5,0.002
20241203T8:01:05.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.006,544,293.5,0,62.26,62.7,1.5,0.002
20241203T8:01:06.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.006,544,296.6,0,62.26,62.7,1.497,0.002
20241203T8:01:07.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.006,544,302.8,0,62.26,62.7,1.51,0.002
20241203T8:01:08.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.009,540,310.3,0,62.26,62.7,1.515,0.002
20241203T8:01:09.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.009,537,308.8,0,62.26,62.7,1.52,0.002
20241203T8:01:10.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.009,535,307,0,62.26,62.7,1.522,0.002
20241203T8:01:11.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.009,539,302.6,0,62.26,62.7,1.507,0.002
20241203T8:01:12.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.009,539,293.5,0,62.26,62.7,1.505,0.002
20241203T8:01:13.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.009,535,292.6,0,62.26,62.7,1.5,0.002
20241203T8:01:14.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.006,535,293,0,62.26,62.7,1.497,0.002
20241203T8:01:15.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.006,535,290.3,0,62.26,62.7,1.497,0.002
20241203T8:01:16.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.006,535,296.8,0,62.26,62.7,1.51,0.002
20241203T8:01:17.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.006,535,309.2,0,62.26,62.7,1.515,0.002
20241203T8:01:18.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.009,535,308.2,0,62.26,62.7,1.517,0.002
20241203T8:01:19.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.009,535,305.6,0,62.26,62.7,1.522,0.002
20241203T8:01:20.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.011,535,304.2,0,62.26,62.7,1.52,0.002
20241203T8:01:21.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.009,534,300.7,0,62.26,62.7,1.51,0.002
20241203T8:01:22.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.009,535,295.4,0,62.26,62.7,1.507,0.002
20241203T8:01:23.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.006,539,293.5,0,62.26,62.7,1.505,0.002
20241203T8:01:24.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.004,540,295.6,0,62.26,62.7,1.502,0.002
20241203T8:01:25.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.004,540,297,0,62.26,62.7,1.502,0
20241203T8:01:26.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.001,540,305,0,62.26,62.7,1.512,0
20241203T8:01:27.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.001,542,311,0,62.26,62.7,1.517,0
20241203T8:01:28.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.004,544,310.4,0,62.26,62.7,1.52,0
20241203T8:01:29.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.004,544,308.6,0,62.26,62.7,1.52,0
20241203T8:01:30.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.004,544,303.2,0,62.26,62.7,1.51,0
20241203T8:01:31.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.001,544,298.6,0,62.26,62.7,1.507,0
20241203T8:01:32.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.001,544,295.4,0,62.26,62.7,1.502,0
20241203T8:01:33.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.001,544,293.9,0,62.26,62.7,1.502,0
20241203T8:01:34.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,0.999,546,292,0,62.26,62.7,1.5,0
20241203T8:01:35.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,0.999,549,293,0,62.26,62.7,1.5,0
20241203T8:01:36.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,0.999,547,297.8,0,62.26,62.7,1.51,0
20241203T8:01:37.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.001,544,310.3,0,62.26,62.7,1.515,0
20241203T8:01:38.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.001,540,312,0,62.26,62.7,1.52,0
20241203T8:01:39.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.004,537,310.4,0,62.26,62.7,1.522,0
20241203T8:01:40.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.004,535,308,0,62.26,62.7,1.522,0
20241203T8:01:41.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.004,535,306,0,62.26,62.7,1.515,0
20241203T8:01:42.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.004,535,293.8,0,62.26,62.7,1.505,0
20241203T8:01:43.000,calc:Coldspray_data_,-792.95,-2151.01,1461.73,25,1.004,535,290.8,0,62.26,62.7,1.502,0
20241203T8:01:44.000,calc:Coldspray_data_,-792.01,-2152.13,1459.78,25,1.001,532,292,0,62.26,62.7,1.497,0
20241203T8:01:45.000,calc:Coldspray_data_,-791.1,-2153.19,1457.65,25,0.999,532,292.7,0,62.26,62.7,1.502,0.002
20241203T8:01:46.000,calc:Coldspray_data_,-790.21,-2154.21,1455.43,25,1.001,532,302.6,0,62.26,62.7,1.51,0.002
20241203T8:01:47.000,calc:Coldspray_data_,-789.34,-2155.25,1453.26,25,1.001,534,308.2,0,62.26,62.7,1.515,0.002
20241203T8:01:48.000,calc:Coldspray_data_,-788.43,-2156.31,1451.14,25,1.001,532,310.6,0,62.26,62.7,1.515,0.002
20241203T8:01:49.000,calc:Coldspray_data_,-787.56,-2157.32,1448.9,25,1.004,527,307.4,0,62.26,62.7,1.517,0.002
20241203T8:01:50.000,calc:Coldspray_data_,-786.66,-2158.37,1446.73,25,1.004,530,304.4,0,62.26,62.7,1.515,0.002
20241203T8:01:51.000,calc:Coldspray_data_,-785.78,-2159.41,1444.64,25,1.004,528,295.4,0,62.26,62.7,1.507,0.002
20241203T8:01:52.000,calc:Coldspray_data_,-784.91,-2160.4,1442.41,25,1.004,535,290.8,0,62.26,62.7,1.502,0.002
20241203T8:01:53.000,calc:Coldspray_data_,-783.98,-2161.46,1440.26,25,1.001,535,293.3,0,62.26,62.7,1.5,0.002
20241203T8:01:54.000,calc:Coldspray_data_,-783.15,-2162.48,1438.16,25,1.001,535,293.8,0,62.26,62.7,1.502,0.002
20241203T8:01:55.000,calc:Coldspray_data_,-782.25,-2163.51,1435.92,25,1.001,540,302.4,0,62.26,62.7,1.507,0.002
20241203T8:01:56.000,calc:Coldspray_data_,-781.35,-2164.53,1433.79,25,1.001,540,307,0,62.26,62.7,1.51,0.002
20241203T8:01:57.000,calc:Coldspray_data_,-780.49,-2165.57,1431.65,25,1.001,539,307,0,62.26,62.7,1.512,0.002
20241203T8:01:58.000,calc:Coldspray_data_,-779.61,-2166.6,1429.49,25,1.004,542,306.4,0,62.26,62.7,1.515,0.002
20241203T8:01:59.000,calc:Coldspray_data_,-778.75,-2167.61,1427.3,25,1.004,539,303.8,0,62.26,62.7,1.515,0.002
20241203T8:02:00.000,calc:Coldspray_data_,-777.81,-2168.66,1425.15,25,1.004,539,300.7,0,62.26,62.7,1.512,0.002
20241203T8:02:01.000,calc:Coldspray_data_,-776.98,-2169.66,1423.01,25,1.004,535,298.7,0,62.26,62.7,1.505,0.002
20241203T8:02:02.000,calc:Coldspray_data_,-776.12,-2170.69,1420.91,25,1.001,537,292.6,0,62.26,62.7,1.502,0.002
20241203T8:02:03.000,calc:Coldspray_data_,-775.21,-2171.71,1418.72,25,1.001,544,297.1,0,62.26,62.7,1.5,0.002
20241203T8:02:04.000,calc:Coldspray_data_,-774.35,-2172.72,1416.59,25,1.001,552,298,0,62.26,62.7,1.497,0.002
20241203T8:02:05.000,calc:Coldspray_data_,-773.46,-2173.76,1414.42,25,1.001,554,300.2,0,62.26,62.7,1.497,0
20241203T8:02:06.000,calc:Coldspray_data_,-772.6,-2174.77,1412.28,25,0.999,552,298.7,0,62.26,62.7,1.497,0
20241203T8:02:07.000,calc:Coldspray_data_,-771.72,-2175.81,1410.16,25,0.999,551,298.2,0,62.26,62.7,1.497,0
20241203T8:02:08.000,calc:Coldspray_data_,-770.85,-2176.81,1408.03,25,1.001,552,298.7,0,62.26,62.7,1.497,0
20241203T8:02:09.000,calc:Coldspray_data_,-769.96,-2177.85,1405.9,25,0.999,552,296.6,0,62.26,62.7,1.495,0
20241203T8:02:10.000,calc:Coldspray_data_,-769.09,-2178.86,1403.71,25,1.001,549,296.3,0,62.26,62.7,1.5,0
20241203T8:02:11.000,calc:Coldspray_data_,-768.22,-2179.85,1401.6,25,1.001,551,301,0,62.26,62.7,1.507,0
20241203T8:02:12.000,calc:Coldspray_data_,-767.34,-2180.88,1399.46,25,1.001,547,309.8,0,62.26,62.7,1.512,0
20241203T8:02:13.000,calc:Coldspray_data_,-766.49,-2181.89,1397.34,25,1.004,551,308.8,0,62.26,62.7,1.515,0
20241203T8:02:14.000,calc:Coldspray_data_,-765.62,-2182.91,1395.19,25,1.004,544,306.4,0,62.26,62.7,1.515,0
20241203T8:02:15.000,calc:Coldspray_data_,-764.75,-2183.92,1393.07,25,1.004,546,301.9,0,62.26,62.7,1.505,0
20241203T8:02:16.000,calc:Coldspray_data_,-763.88,-2184.95,1390.95,25,1.004,544,294.2,0,62.26,62.7,1.5,0
20241203T8:02:17.000,calc:Coldspray_data_,-763.02,-2185.96,1388.8,25,1.001,542,290.8,0,62.26,62.7,1.497,0
20241203T8:02:18.000,calc:Coldspray_data_,-762.12,-2186.99,1386.67,25,1.001,535,290.6,0,62.26,62.7,1.497,0
20241203T8:02:19.000,calc:Coldspray_data_,-761.27,-2188,1384.55,25,1.001,537,301,0,62.26,62.7,1.505,0
20241203T8:02:20.000,calc:Coldspray_data_,-760.4,-2189,1382.45,25,1.001,542,306.8,0,62.26,62.7,1.507,0
20241203T8:02:21.000,calc:Coldspray_data_,-759.9,-2189.58,1381.25,25,1.001,542,304.8,0,62.26,62.7,1.51,0
20241203T8:02:22.000,calc:Coldspray_data_,-759.9,-2189.59,1381.24,25,1.004,539,304,0,62.26,62.7,1.512,0
20241203T8:02:23.000,calc:Coldspray_data_,-759.9,-2189.58,1381.24,25,1.004,539,302.6,0,62.26,62.7,1.505,0
20241203T8:02:24.000,calc:Coldspray_data_,-759.89,-2189.59,1381.22,25,1.001,542,297.1,0,62.26,62.7,1.502,0
20241203T8:02:25.000,calc:Coldspray_data_,-759.9,-2189.59,1381.16,25,1.001,546,297.4,0,62.26,62.7,1.5,0.002
20241203T8:02:26.000,calc:Coldspray_data_,-759.9,-2189.58,1381.12,25,1.001,549,295.8,0,62.26,62.7,1.497,0.002
20241203T8:02:27.000,calc:Coldspray_data_,-759.91,-2189.57,1381.09,25,1.001,547,296.3,0,62.26,62.7,1.495,0.002
20241203T8:02:28.000,calc:Coldspray_data_,-759.91,-2189.57,1381.07,25,0.999,549,294.4,0,62.26,62.7,1.495,0.002
20241203T8:02:29.000,calc:Coldspray_data_,-759.91,-2189.57,1381.04,25,1.001,552,299.9,0,62.26,62.7,1.507,0.002
20241203T8:02:30.000,calc:Coldspray_data_,-759.91,-2189.57,1381.02,25,1.001,556,309.6,0,62.26,62.7,1.512,0.002
20241203T8:02:31.000,calc:Coldspray_data_,-759.91,-2189.57,1380.99,25,1.004,551,306.4,0,62.26,62.7,1.515,0.002
20241203T8:02:32.000,calc:Coldspray_data_,-759.91,-2189.57,1380.97,25,1.004,552,306,0,62.26,62.7,1.517,0.002
20241203T8:02:33.000,calc:Coldspray_data_,-759.91,-2189.57,1380.94,25,1.004,544,305.8,0,62.26,62.7,1.512,0.002
20241203T8:02:34.000,calc:Coldspray_data_,-759.91,-2189.57,1380.92,25,1.004,540,299.2,0,62.26,62.7,1.507,0.002
20241203T8:02:35.000,calc:Coldspray_data_,-759.91,-2189.57,1380.9,25,1.004,540,295.9,0,62.26,62.7,1.502,0.002
20241203T8:02:36.000,calc:Coldspray_data_,-759.91,-2189.57,1380.87,25,1.004,539,293.8,0,62.26,62.7,1.502,0.002
20241203T8:02:37.000,calc:Coldspray_data_,-759.91,-2189.57,1380.85,25,1.001,537,297,0,62.26,62.7,1.5,0.002
20241203T8:02:38.000,calc:Coldspray_data_,-759.91,-2189.57,1380.82,25,1.001,535,297.8,0,62.26,62.7,1.497,0.002
20241203T8:02:39.000,calc:Coldspray_data_,-759.91,-2189.57,1380.8,25,1.001,527,298.2,0,62.26,62.7,1.497,0.002
20241203T8:02:40.000,calc:Coldspray_data_,-759.91,-2189.57,1380.77,25,1.001,527,298.6,0,62.26,62.7,1.505,0.002
20241203T8:02:41.000,calc:Coldspray_data_,-759.91,-2189.57,1380.74,25,1.001,528,301.6,0,62.26,62.7,1.507,0.002
20241203T8:02:42.000,calc:Coldspray_data_,-759.91,-2189.57,1380.72,25,1.001,528,303,0,62.26,62.7,1.51,0.002
20241203T8:02:43.000,calc:Coldspray_data_,-759.91,-2189.57,1380.69,25,1.004,525,303.6,0,62.26,62.7,1.512,0.002
20241203T8:02:44.000,calc:Coldspray_data_,-759.91,-2189.57,1380.67,25,1.004,527,299.9,0,62.26,62.7,1.512,0.002
20241203T8:02:45.000,calc:Coldspray_data_,-759.91,-2189.57,1380.64,25,1.004,528,297.8,0,62.26,62.7,1.507,0.002
20241203T8:02:46.000,calc:Coldspray_data_,-759.91,-2189.57,1380.62,25,1.004,530,295.4,0,62.26,62.7,1.502,0.002
20241203T8:02:47.000,calc:Coldspray_data_,-759.91,-2189.57,1380.59,25,1.004,535,295.6,0,62.26,62.7,1.502,0.002
20241203T8:02:48.000,calc:Coldspray_data_,-759.91,-2189.57,1380.57,25,1.004,542,298.2,0,62.26,62.7,1.5,0.002
20241203T8:02:49.000,calc:Coldspray_data_,-759.91,-2189.57,1380.54,25,1.001,544,297.5,0,62.26,62.7,1.505,0.002
20241203T8:02:50.000,calc:Coldspray_data_,-759.91,-2189.57,1380.52,25,1.001,549,301,0,62.26,62.7,1.505,0.002
20241203T8:02:51.000,calc:Coldspray_data_,-759.91,-2189.57,1380.5,25,1.004,556,300.2,0,62.26,62.7,1.507,0.002
20241203T8:02:52.000,calc:Coldspray_data_,-759.91,-2189.57,1380.47,25,1.004,561,299.9,0,62.26,62.7,1.507,0.002
20241203T8:02:53.000,calc:Coldspray_data_,-759.91,-2189.57,1380.44,25,1.004,568,299.9,0,62.26,62.7,1.51,0.002
20241203T8:02:54.000,calc:Coldspray_data_,-759.91,-2189.57,1380.42,25,1.004,566,299.5,0,62.26,62.7,1.51,0.002
20241203T8:02:55.000,calc:Coldspray_data_,-759.91,-2189.57,1380.4,25,1.004,559,299.5,0,62.26,62.7,1.51,0.002
20241203T8:02:56.000,calc:Coldspray_data_,-759.91,-2189.57,1380.37,25,1.004,566,301.1,0,62.26,62.7,1.51,0.002
20241203T8:02:57.000,calc:Coldspray_data_,-759.91,-2189.57,1380.35,25,1.004,561,300.6,0,62.26,62.7,1.51,0.002
20241203T8:02:58.000,calc:Coldspray_data_,-759.91,-2189.57,1380.32,25,1.004,561,303.2,0,62.26,62.7,1.51,0.002
20241203T8:02:59.000,calc:Coldspray_data_,-759.91,-2189.57,1380.3,25,1.004,561,302.2,0,62.26,62.7,1.51,0.002
20241203T8:03:00.000,calc:Coldspray_data_,-759.91,-2189.57,1380.27,25,1.004,559,302.8,0,62.26,62.7,1.51,0.002
20241203T8:03:01.000,calc:Coldspray_data_,-759.91,-2189.57,1380.24,25,1.004,566,304.4,0,62.26,62.7,1.512,0.002
20241203T8:03:02.000,calc:Coldspray_data_,-759.91,-2189.57,1380.22,25,1.004,559,300.6,0,62.26,62.7,1.51,0.002
20241203T8:03:03.000,calc:Coldspray_data_,-759.91,-2189.57,1380.19,25,1.004,554,298.6,0,62.26,62.7,1.51,0.002
20241203T8:03:04.000,calc:Coldspray_data_,-759.91,-2189.57,1380.17,25,1.004,554,299.9,0,62.26,62.7,1.51,0.002
20241203T8:03:05.000,calc:Coldspray_data_,-759.91,-2189.57,1380.15,25,1.004,549,299.8,0,62.26,62.7,1.51,0.002
20241203T8:03:06.000,calc:Coldspray_data_,-759.91,-2189.57,1380.12,25,1.004,544,300.6,0,62.26,62.7,1.51,0.002
20241203T8:03:07.000,calc:Coldspray_data_,-759.91,-2189.57,1380.09,25,1.004,539,299.5,0,62.26,62.7,1.507,0.002
20241203T8:03:08.000,calc:Coldspray_data_,-759.91,-2189.57,1380.07,25,1.004,549,297.8,0,62.26,62.7,1.507,0.002
20241203T8:03:09.000,calc:Coldspray_data_,-759.91,-2189.57,1380.04,25,1.004,549,297.1,0,62.26,62.7,1.505,0.002
20241203T8:03:10.000,calc:Coldspray_data_,-759.91,-2189.57,1380.02,25,1.004,544,297,0,62.26,62.7,1.505,0.002
20241203T8:03:11.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,554,300.4,0,62.26,62.7,1.505,0.002
20241203T8:03:12.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,544,302.6,0,62.26,62.7,1.505,0.002
20241203T8:03:13.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,547,300.7,0,62.26,62.7,1.505,0.002
20241203T8:03:14.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,558,299.5,0,62.26,62.7,1.505,0.002
