TimeStamp,ABB_X_Pos,ABB_Y_Pos,ABB_Z_Pos,Chamber_Temp,Chamber_Pressure,Main_Gas_Flow,PF1_Pressure,PF1_Gas_Flow,PF2_Pressure,PF2_Gas_Flow
2025-01-07 07:05:44+0000,0,0,0,398,5.012,2479,0.002,0,5.095,174.7
2025-01-07 07:05:45+0000,0,0,0,398,5.007,2476,0.002,0,5.095,175.9
2025-01-07 07:05:46+0000,0,0,0,398,5.004,2481,0.002,0,5.092,176.5
2025-01-07 07:05:47+0000,0,0,0,399,5.002,2467,0.002,0,5.09,176.7
2025-01-07 07:05:48+0000,0,0,0,399,5.004,2476,0.002,0,5.095,183.9
2025-01-07 07:05:49+0000,0,0,0,399,5.004,2472,0.002,0,5.097,187.9
2025-01-07 07:05:50+0000,0,0,0,399,5.007,2476,0.002,0,5.1,187.9
2025-01-07 07:05:51+0000,0,0,0,400,5.007,2469,0.002,0,5.1,187.1
2025-01-07 07:05:52+0000,0,0,0,400,5.014,2469,0.002,0,5.11,196.4
2025-01-07 07:05:53+0000,0,0,0,400,5.022,2484,0.002,0,5.117,206.5
2025-01-07 07:05:54+0000,0,0,0,400,5.027,2476,0.002,0,5.125,202.9
2025-01-07 07:05:55+0000,0,0,0,399,5.027,2476,0.002,0,5.127,203.2
2025-01-07 07:05:56+0000,0,0,0,399,5.019,2484,0.002,0,5.125,200.1
2025-01-07 07:05:57+0000,0,0,0,398,5.012,2495,0.002,0,5.12,201.6
2025-01-07 07:05:58+0000,0,0,0,397,5.009,2488,0.002,0,5.115,203.8
2025-01-07 07:05:59+0000,0,0,0,397,5.007,2474,0.002,0,5.112,202.6
2025-01-07 07:06:00+0000,0,0,0,396,5.002,2488,0.002,0,5.11,204
2025-01-07 07:06:01+0000,0,0,0,396,4.999,2491,0.002,0,5.107,204.1
2025-01-07 07:06:02+0000,0,0,0,396,4.998,2505,0.002,0,5.105,205.2
2025-01-07 07:06:03+0000,0,0,0,395,4.998,2503,0.002,0,5.102,206.2
2025-01-07 07:06:04+0000,0,0,0,395,4.998,2532,0.002,0,5.102,206
2025-01-07 07:06:05+0000,0,0,0,396,4.998,2531,0.002,0,5.102,205.2
2025-01-07 07:06:06+0000,0,0,0,396,4.998,2536,0.002,0,5.102,206.2
2025-01-07 07:06:07+0000,0,0,0,396,4.998,2541,0.002,0,5.102,205
2025-01-07 07:06:08+0000,0,0,0,396,4.995,2531,0.002,0,5.097,200.3
2025-01-07 07:06:09+0000,0,0,0,396,4.995,2538,0.002,0,5.095,193.9
2025-01-07 07:06:10+0000,0,0,0,396,4.995,2520,0.002,0,5.092,193.7
2025-01-07 07:06:11+0000,0,0,0,397,4.995,2505,0.002,0,5.097,197.7
2025-01-07 07:06:12+0000,0,0,0,397,4.995,2527,0.002,0,5.1,206.5
2025-01-07 07:06:13+0000,0,0,0,397,4.995,2544,0.002,0,5.102,205.8
