TimeStamp,ABB_X_Pos,ABB_Y_Pos,ABB_Z_Pos,Chamber_Temp,Chamber_Pressure,Main_Gas_Flow_Rate,PF1_Pressure,PF1_Gas_Flow_Rate,PF2_Pressure,PF2_Gas_Flow_Rate
20250306T01:13:17.007,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:13:18.015,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:13:19.097,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:13:20.014,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:13:21.022,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:13:43.588,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:13:44.016,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:13:45.009,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:13:46.014,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:13:47.022,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:13:48.014,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:13:49.027,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:13:50.003,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:13:51.007,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:13:52.002,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:13:53.017,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:13:54.008,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:13:55.005,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:13:56.014,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:13:57.019,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:13:58.011,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:13:59.004,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:00.025,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:14:01.028,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:02.025,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:03.003,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:14:04.017,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:14:05.011,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:14:06.028,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:07.011,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:08.012,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:09.014,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:10.016,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:11.025,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:12.004,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:14:13.016,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:14.007,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:14:15.020,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:16.020,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:17.019,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:18.017,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:19.031,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:20.107,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:21.027,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:14:22.014,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:14:23.023,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:14:24.020,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:14:25.028,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:14:26.023,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:27.014,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:28.020,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:14:29.004,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:30.008,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:31.021,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:32.006,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:14:33.016,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:14:34.006,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:14:35.001,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:36.000,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:37.015,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:38.011,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:39.008,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:40.021,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:41.007,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:14:42.004,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:14:43.065,0,0,0,26,0.0,0,0.002,0.0,0.0,0.0
20250306T01:14:44.027,0,0,0,26,0.0,1,0.0,0.0,0.002,0.0
20250306T01:14:45.026,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:14:46.024,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:47.033,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:48.028,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:49.030,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:14:50.036,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:14:51.019,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:15:17.949,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:15:18.012,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:15:19.013,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:15:20.015,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:15:21.023,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:15:22.028,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:15:23.013,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:15:24.005,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:15:25.005,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:15:26.012,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:15:27.017,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:15:28.008,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:15:29.017,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:15:30.010,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:15:31.024,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:15:32.001,0,0,0,26,0.0,1,0.0,0.0,0.002,0.0
20250306T01:15:33.011,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:15:34.016,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:15:35.008,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:15:36.021,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:15:37.019,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:15:38.013,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:15:39.043,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:15:40.010,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:15:41.002,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:15:42.019,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:15:43.009,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:15:44.018,0,0,0,26,0.0,1,0.0,0.0,0.002,0.0
20250306T01:15:45.021,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:15:46.013,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:15:47.020,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:15:48.002,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:15:49.006,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:15:50.015,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:15:51.022,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:15:52.006,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:15:53.027,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:15:54.012,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:15:55.017,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:15:56.002,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:15:57.015,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:15:58.017,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:15:59.020,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:00.007,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:01.012,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:02.016,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:03.015,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:04.018,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:05.013,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:06.013,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:07.018,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:08.012,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:09.026,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:10.015,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:16:11.031,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:12.025,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:13.008,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:14.011,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:15.025,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:16.018,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:17.035,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:18.017,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:16:19.038,0,0,0,26,0.0,0,0.002,0.0,0.0,0.0
20250306T01:16:20.027,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:21.032,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:22.013,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:23.015,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:16:24.043,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:25.026,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:26.048,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:27.042,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:28.034,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:16:29.032,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:30.052,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:16:31.059,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:16:32.048,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:33.025,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:16:34.031,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:16:35.049,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:36.035,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:37.036,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:38.038,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:39.034,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:40.031,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:41.043,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:42.017,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:43.032,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:44.033,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:45.033,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:46.028,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:16:47.038,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:48.038,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:16:49.037,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:50.044,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:51.029,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:16:52.033,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:16:53.045,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:54.023,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:55.026,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:56.023,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:57.030,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:58.019,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:16:59.011,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:00.023,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:01.019,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:17:02.008,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:03.023,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:04.028,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:05.040,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:06.014,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:07.036,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:08.031,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:09.021,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:10.027,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:17:11.016,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:17:12.016,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:13.023,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:17:14.023,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:15.028,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:16.034,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:17.017,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:17:18.029,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:19.011,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:20.022,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:21.025,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:22.034,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:23.042,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:24.019,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:25.011,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:26.038,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:27.065,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:28.025,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:17:29.041,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:30.021,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:31.076,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:32.035,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:33.019,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:34.027,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:35.049,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:36.025,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:37.024,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:38.043,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:39.041,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:40.030,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:41.042,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:42.023,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:17:43.019,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:17:44.035,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:45.028,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:17:46.038,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:47.040,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:48.027,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:49.045,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:17:50.074,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:51.020,0,0,0,26,0.0,1,0.002,0.0,0.002,0.0
20250306T01:17:52.025,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:53.043,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:54.031,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:55.033,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:56.039,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:17:57.033,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:58.027,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:17:59.067,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:00.037,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:01.048,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:02.036,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:03.024,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:04.036,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:05.035,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:06.056,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:07.033,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:08.027,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:09.029,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:10.049,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:11.027,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:12.043,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:13.061,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:14.040,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:15.022,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:16.043,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:17.038,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:18.043,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:19.041,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:20.034,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:21.037,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:22.024,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:23.050,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:24.029,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:25.041,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:26.053,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:18:27.054,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:28.024,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:29.023,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:30.045,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:31.031,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:32.038,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:33.025,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:34.035,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:35.036,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:18:36.037,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:37.033,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:38.035,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:39.032,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:40.035,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:41.022,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:42.040,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:43.028,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:44.039,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:45.026,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:46.016,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:47.045,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:48.053,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:49.028,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:50.031,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:51.040,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:18:52.046,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:53.036,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:18:54.029,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:55.039,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:56.043,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:18:57.041,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:18:58.059,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:18:59.038,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:19:00.035,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:19:01.029,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:19:02.033,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:19:03.023,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:19:04.025,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:19:05.018,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:19:06.022,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:19:07.039,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:19:08.050,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:19:09.022,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:19:10.021,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:19:11.029,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:19:12.016,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:19:13.029,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:19:14.007,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:19:15.062,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:19:16.042,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:19:17.068,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:19:18.025,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:19:19.039,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:19:20.019,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:19:21.030,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:19:22.052,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:19:23.016,0,0,0,26,0.0,0,0.002,0.0,0.0,0.0
20250306T01:19:24.036,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:19:25.039,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:19:26.046,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:19:27.025,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
20250306T01:19:28.032,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:19:29.060,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:19:30.033,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:19:31.035,0,0,0,26,0.0,0,0.002,0.0,0.002,0.0
20250306T01:19:32.038,0,0,0,26,0.0,0,0.0,0.0,0.002,0.0
