TimeStamp,Tag Name,ABB_X,ABB_Y,ABB_Z,Champer_Temp,Chamber_Pressure,Main_Gas_Flow ,PF1_Gas_Flow ,PF2_Gas_Flow ,PF1_LibraWeight,PF2_LibraWeight,PF1_Pressure,PF2_Pressure
20241203T9:51:30.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:51:31.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:51:32.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:51:33.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:51:34.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:51:35.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:51:36.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:51:37.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:51:38.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:51:39.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:51:40.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:51:41.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:51:42.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:51:43.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:51:44.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:51:45.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:51:46.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:51:47.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:51:48.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:51:49.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:51:50.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:51:51.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:51:52.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:51:53.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:51:54.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:51:55.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:51:56.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:51:57.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:51:58.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:51:59.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:52:00.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:52:01.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:02.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:03.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:04.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:05.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:06.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:07.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:08.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:52:09.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.69,0.002,0.002
20241203T9:52:10.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:52:11.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:12.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:13.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:14.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.69,0.002,0.002
20241203T9:52:15.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:16.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:17.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:18.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:52:19.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:20.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:21.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:22.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:23.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:24.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:52:25.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:52:26.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:27.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:28.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:29.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:30.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:31.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.69,0.002,0.002
20241203T9:52:32.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.69,0.002,0.002
20241203T9:52:33.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.69,0.002,0.002
20241203T9:52:34.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:52:35.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:36.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:37.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:38.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:39.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:40.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:41.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:42.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:43.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:44.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:45.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:46.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:47.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:52:48.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:52:49.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:50.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:51.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:52.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:52:53.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:54.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:55.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:56.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:57.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:52:58.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:52:59.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:00.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:01.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:02.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:03.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:53:04.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:05.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:06.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:07.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:08.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:09.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:10.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:11.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:12.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:13.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:14.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:15.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:53:16.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:17.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:18.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:19.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:53:20.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:53:21.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:22.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:23.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:53:24.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:25.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:26.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:27.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:28.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:29.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:53:30.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:53:31.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:53:32.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:33.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:34.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:35.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:36.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:37.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:38.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:39.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.69,0.002,0.002
20241203T9:53:40.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:53:41.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:42.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:43.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:44.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:45.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:46.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.69,0.002,0.002
20241203T9:53:47.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:48.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T9:53:49.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:50.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:51.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:52.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:53.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:54.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:55.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:56.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:57.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:58.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T9:53:59.000,calc:Coldspray_data_,-759.91,-2189.57,1380.49,47,0.006,1,0,0,62.26,62.7,0.002,0.002
