TimeStamp,Tag Name,ABB_X,ABB_Y,ABB_Z,Chamber_Temp,Chamber_Pressure,Main_Gas_Flow,PF1_Gas_Flow,PF2_Gas_Flow,PF1_LibraWeight,PF2_LibraWeight,PF1_Pressure,PF2_Pressure
20250106T4:34:00.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1725,299.8,0,62.26,62.59,5.192,0.002
20250106T4:34:01.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1720,300.6,0,62.26,62.59,5.192,0.002
20250106T4:34:02.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1722,301.1,0,62.26,62.59,5.192,0.002
20250106T4:34:03.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1722,301,0,62.26,62.59,5.192,0.002
20250106T4:34:04.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1734,299.8,0,62.26,62.59,5.192,0.002
20250106T4:34:05.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1736,300.2,0,62.26,62.59,5.192,0.002
20250106T4:34:06.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1739,299.4,0,62.26,62.59,5.192,0.002
20250106T4:34:07.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1734,300.2,0,62.26,62.59,5.192,0.002
20250106T4:34:08.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1725,301.6,0,62.26,62.59,5.192,0.002
20250106T4:34:09.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1730,302.2,0,62.26,62.59,5.192,0.002
20250106T4:34:10.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1727,300.4,0,62.26,62.59,5.192,0.002
20250106T4:34:11.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1727,299.4,0,62.26,62.59,5.195,0.002
20250106T4:34:12.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1727,301.8,0,62.26,62.59,5.195,0.002
20250106T4:34:13.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1722,303,0,62.26,62.59,5.195,0.002
20250106T4:34:14.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1722,301.6,0,62.26,62.59,5.195,0.002
20250106T4:34:15.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1724,299.4,0,62.26,62.59,5.195,0.002
20250106T4:34:16.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1715,299.2,0,62.26,62.59,5.192,0.002
20250106T4:34:17.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1710,299.9,0,62.26,62.59,5.195,0.002
20250106T4:34:18.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1701,302.8,0,62.26,62.59,5.192,0.002
20250106T4:34:19.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1705,301.6,0,62.26,62.59,5.192,0.002
20250106T4:34:20.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1710,301,0,62.26,62.59,5.192,0.002
20250106T4:34:21.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1713,300.2,0,62.26,62.59,5.192,0.002
20250106T4:34:22.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1718,299.9,0,62.26,62.59,5.195,0.002
20250106T4:34:23.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1715,299.4,0,62.26,62.59,5.195,0.002
20250106T4:34:24.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1710,301.8,0,62.26,62.59,5.195,0.002
20250106T4:34:25.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1706,300.6,0,62.26,62.59,5.195,0.002
20250106T4:34:26.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1705,298.6,0,62.26,62.59,5.195,0.002
20250106T4:34:27.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1701,298.3,0,62.26,62.59,5.195,0.002
20250106T4:34:28.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1701,301.1,0,62.26,62.59,5.192,0.002
20250106T4:34:29.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1701,302.4,0,62.26,62.59,5.195,0.002
20250106T4:34:30.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1703,301.1,0,62.26,62.59,5.192,0.002
20250106T4:34:31.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1708,299.8,0,62.26,62.59,5.195,0.002
20250106T4:34:32.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1713,299.4,0,62.26,62.59,5.195,0.002
20250106T4:34:33.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1713,300.4,0,62.26,62.59,5.195,0.002
20250106T4:34:34.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1713,301,0,62.26,62.59,5.192,0.002
20250106T4:34:35.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1713,301,0,62.26,62.59,5.192,0.002
20250106T4:34:36.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1713,301,0,62.26,62.59,5.192,0.002
20250106T4:34:37.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1717,297.4,0,62.26,62.59,5.192,0.002
20250106T4:34:38.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1718,299,0,62.26,62.59,5.192,0.002
20250106T4:34:39.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1718,300.7,0,62.26,62.59,5.192,0.002
20250106T4:34:40.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1720,300.4,0,62.26,62.59,5.192,0.002
20250106T4:34:41.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1722,302.2,0,62.26,62.59,5.192,0.002
20250106T4:34:42.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1722,300.2,0,62.26,62.59,5.192,0.002
20250106T4:34:43.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1722,300.2,0,62.26,62.59,5.192,0.002
20250106T4:34:44.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1722,300.2,0,62.26,62.58,5.192,0.002
20250106T4:34:45.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1724,302.2,0,62.26,62.58,5.192,0.002
20250106T4:34:46.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1724,301.4,0,62.26,62.58,5.192,0.002
20250106T4:34:47.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1722,299.5,0,62.26,62.59,5.192,0.002
20250106T4:34:48.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1718,298.3,0,62.26,62.59,5.192,0.002
20250106T4:34:49.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1715,300.4,0,62.26,62.59,5.192,0.002
20250106T4:34:50.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1718,301.4,0,62.26,62.59,5.192,0.002
20250106T4:34:51.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1720,300.6,0,62.26,62.59,5.192,0.002
20250106T4:34:52.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1727,300.2,0,62.26,62.59,5.192,0.002
20250106T4:34:53.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1736,299.2,0,62.26,62.59,5.192,0.002
20250106T4:34:54.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1730,299.4,0,62.26,62.59,5.192,0.002
20250106T4:34:55.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1730,300.2,0,62.26,62.59,5.192,0.002
20250106T4:34:56.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1736,301.1,0,62.26,62.59,5.192,0.002
20250106T4:34:57.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1736,301.8,0,62.26,62.59,5.192,0.002
20250106T4:34:58.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1739,298.6,0,62.26,62.59,5.192,0.002
20250106T4:34:59.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1736,298.3,0,62.26,62.59,5.192,0.002
20250106T4:35:00.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1736,299.2,0,62.26,62.59,5.192,0.002
20250106T4:35:01.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1737,301.1,0,62.26,62.59,5.192,0.002
20250106T4:35:02.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1741,301.8,0,62.26,62.59,5.192,0.002
20250106T4:35:03.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1739,301,0,62.26,62.59,5.195,0.002
20250106T4:35:04.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1739,298.2,0,62.26,62.59,5.195,0.002
20250106T4:35:05.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1736,297.8,0,62.26,62.59,5.192,0.002
20250106T4:35:06.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1730,300.6,0,62.26,62.59,5.195,0.002
20250106T4:35:07.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1724,302.4,0,62.26,62.59,5.195,0.002
20250106T4:35:08.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1730,300.4,0,62.26,62.59,5.195,0.002
20250106T4:35:09.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1734,299,0,62.26,62.59,5.192,0.002
20250106T4:35:10.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1730,298.7,0,62.26,62.59,5.192,0.002
20250106T4:35:11.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1722,299.4,0,62.26,62.59,5.192,0.002
20250106T4:35:12.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1718,302.2,0,62.26,62.59,5.195,0.002
20250106T4:35:13.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1713,300.7,0,62.26,62.59,5.195,0.002
20250106T4:35:14.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1713,300.2,0,62.26,62.59,5.195,0.002
20250106T4:35:15.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1713,299.9,0,62.26,62.59,5.195,0.002
20250106T4:35:16.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1713,299.8,0,62.26,62.59,5.195,0.002
20250106T4:35:17.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1710,301.8,0,62.26,62.59,5.192,0.002
20250106T4:35:18.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1710,300.4,0,62.26,62.59,5.195,0.002
20250106T4:35:19.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1710,299,0,62.26,62.59,5.195,0.002
20250106T4:35:20.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1713,299.4,0,62.26,62.59,5.195,0.002
20250106T4:35:21.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1718,299.9,0,62.26,62.59,5.195,0.002
20250106T4:35:22.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1713,301.1,0,62.26,62.59,5.195,0.002
20250106T4:35:23.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1715,301,0,62.26,62.59,5.195,0.002
20250106T4:35:24.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1718,300.7,0,62.26,62.59,5.195,0.002
20250106T4:35:25.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1722,300.4,0,62.26,62.59,5.195,0.002
20250106T4:35:26.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1737,299,0,62.26,62.59,5.195,0.002
20250106T4:35:27.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1744,299.2,0,62.26,62.59,5.195,0.002
20250106T4:35:28.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1739,301.8,0,62.26,62.59,5.195,0.002
20250106T4:35:29.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1732,301,0,62.26,62.58,5.195,0.002
20250106T4:35:30.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1730,299.2,0,62.26,62.58,5.195,0.002
20250106T4:35:31.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1737,299.4,0,62.26,62.59,5.195,0.002
20250106T4:35:32.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1734,301,0,62.26,62.59,5.195,0.002
20250106T4:35:33.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1724,301.4,0,62.26,62.59,5.192,0.002
20250106T4:35:34.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1722,301.4,0,62.26,62.59,5.192,0.002
20250106T4:35:35.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.995,1718,299.4,0,62.26,62.59,5.192,0.002
20250106T4:35:36.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.995,1718,299.9,0,62.26,62.59,5.192,0.002
20250106T4:35:37.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1717,299.4,0,62.26,62.59,5.192,0.002
20250106T4:35:38.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1713,301,0,62.26,62.59,5.192,0.002
20250106T4:35:39.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1718,301.6,0,62.26,62.59,5.192,0.002
20250106T4:35:40.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1705,300.2,0,62.26,62.59,5.192,0.002
20250106T4:35:41.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1705,299,0,62.26,62.59,5.192,0.002
20250106T4:35:42.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1706,299.4,0,62.26,62.58,5.192,0.002
20250106T4:35:43.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1713,301.4,0,62.26,62.59,5.192,0.002
20250106T4:35:44.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1712,301.4,0,62.26,62.59,5.192,0.002
20250106T4:35:45.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1718,299.9,0,62.26,62.59,5.192,0.002
20250106T4:35:46.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1725,299.5,0,62.26,62.59,5.192,0.002
20250106T4:35:47.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1730,299.2,0,62.26,62.59,5.192,0.002
20250106T4:35:48.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1730,298.2,0,62.26,62.59,5.192,0.002
20250106T4:35:49.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1730,299,0,62.26,62.59,5.192,0.002
20250106T4:35:50.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1736,300.4,0,62.26,62.59,5.192,0.002
20250106T4:35:51.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1739,300.2,0,62.26,62.58,5.192,0.002
20250106T4:35:52.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1739,298.7,0,62.26,62.58,5.192,0.002
20250106T4:35:53.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1737,297.8,0,62.26,62.59,5.192,0.002
20250106T4:35:54.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1739,300.4,0,62.26,62.58,5.192,0.002
20250106T4:35:55.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1742,301,0,62.26,62.59,5.192,0.002
20250106T4:35:56.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1739,300.4,0,62.26,62.59,5.192,0.002
20250106T4:35:57.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1736,300.2,0,62.26,62.59,5.192,0.002
20250106T4:35:58.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1736,301.4,0,62.26,62.59,5.192,0.002
20250106T4:35:59.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1730,301.4,0,62.26,62.59,5.192,0.002
20250106T4:36:00.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1724,300.7,0,62.26,62.59,5.192,0.002
20250106T4:36:01.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1730,299.4,0,62.26,62.59,5.192,0.002
20250106T4:36:02.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1730,299.9,0,62.26,62.59,5.192,0.002
20250106T4:36:03.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1730,299.9,0,62.26,62.59,5.192,0.002
20250106T4:36:04.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1736,300.4,0,62.26,62.59,5.192,0.002
20250106T4:36:05.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1734,301.1,0,62.26,62.59,5.192,0.002
20250106T4:36:06.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1730,301.6,0,62.26,62.59,5.192,0.002
20250106T4:36:07.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1736,299.8,0,62.26,62.58,5.192,0.002
20250106T4:36:08.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1729,299,0,62.26,62.58,5.192,0.002
20250106T4:36:09.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1727,298.2,0,62.26,62.59,5.192,0.002
20250106T4:36:10.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1727,301.8,0,62.26,62.59,5.192,0.002
20250106T4:36:11.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1724,301.8,0,62.26,62.59,5.192,0.002
20250106T4:36:12.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1730,301.4,0,62.26,62.59,5.192,0.002
20250106T4:36:13.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1730,298.7,0,62.26,62.59,5.192,0.002
20250106T4:36:14.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1736,297.1,0,62.26,62.58,5.192,0.002
20250106T4:36:15.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1732,299.9,0,62.26,62.59,5.192,0.002
20250106T4:36:16.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1730,303,0,62.26,62.59,5.192,0.002
20250106T4:36:17.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1730,301.1,0,62.26,62.58,5.195,0.002
20250106T4:36:18.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1722,299.8,0,62.26,62.58,5.195,0.002
20250106T4:36:19.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1724,298.2,0,62.26,62.59,5.195,0.002
20250106T4:36:20.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1727,298.3,0,62.26,62.59,5.195,0.002
20250106T4:36:21.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1722,300.2,0,62.26,62.59,5.195,0.002
20250106T4:36:22.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1730,301,0,62.26,62.59,5.195,0.002
20250106T4:36:23.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1732,301,0,62.26,62.59,5.195,0.002
20250106T4:36:24.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1730,299.4,0,62.26,62.59,5.195,0.002
20250106T4:36:25.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.999,1734,299.5,0,62.26,62.59,5.195,0.002
20250106T4:36:26.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1737,301.4,0,62.26,62.59,5.195,0.002
20250106T4:36:27.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1739,302.4,0,62.26,62.59,5.195,0.002
20250106T4:36:28.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1737,301,0,62.26,62.59,5.192,0.002
20250106T4:36:29.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1739,299.2,0,62.26,62.59,5.192,0.002
20250106T4:36:30.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1739,298.2,0,62.26,62.59,5.192,0.002
20250106T4:36:31.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1736,299.8,0,62.26,62.59,5.192,0.002
20250106T4:36:32.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1739,301.8,0,62.26,62.59,5.192,0.002
20250106T4:36:33.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1739,301.4,0,62.26,62.58,5.192,0.002
20250106T4:36:34.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1739,299.2,0,62.26,62.58,5.192,0.002
20250106T4:36:35.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1732,298.6,0,62.26,62.59,5.192,0.002
20250106T4:36:36.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.995,1732,299.9,0,62.26,62.59,5.192,0.002
20250106T4:36:37.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1730,301.4,0,62.26,62.59,5.192,0.002
20250106T4:36:38.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1730,301.4,0,62.26,62.59,5.192,0.002
20250106T4:36:39.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1725,299.4,0,62.26,62.59,5.192,0.002
20250106T4:36:40.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1713,298.2,0,62.26,62.58,5.192,0.002
20250106T4:36:41.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1712,299.4,0,62.26,62.59,5.192,0.002
20250106T4:36:42.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1708,300.7,0,62.26,62.59,5.192,0.002
20250106T4:36:43.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1710,300.4,0,62.26,62.59,5.192,0.002
20250106T4:36:44.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1710,300.4,0,62.26,62.58,5.192,0.002
20250106T4:36:45.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.995,1713,299,0,62.26,62.58,5.192,0.002
20250106T4:36:46.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.995,1718,298.3,0,62.26,62.59,5.192,0.002
20250106T4:36:47.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.995,1720,301.4,0,62.26,62.59,5.192,0.002
20250106T4:36:48.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.995,1724,301.4,0,62.26,62.59,5.19,0.002
20250106T4:36:49.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.995,1729,300.2,0,62.26,62.59,5.19,0.002
20250106T4:36:50.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.995,1727,299.2,0,62.26,62.59,5.19,0.002
20250106T4:36:51.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.995,1727,299,0,62.26,62.59,5.19,0.002
20250106T4:36:52.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.995,1730,299,0,62.26,62.59,5.19,0.002
20250106T4:36:53.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.995,1736,300.2,0,62.26,62.59,5.19,0.002
20250106T4:36:54.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.995,1742,301.6,0,62.26,62.58,5.19,0.002
20250106T4:36:55.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1744,299.5,0,62.26,62.58,5.19,0.002
20250106T4:36:56.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1746,297.1,0,62.26,62.58,5.192,0.002
20250106T4:36:57.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1749,298.3,0,62.26,62.59,5.192,0.002
20250106T4:36:58.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1744,299.9,0,62.26,62.59,5.192,0.002
20250106T4:36:59.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1739,301.8,0,62.26,62.59,5.192,0.002
20250106T4:37:00.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1739,299.5,0,62.26,62.59,5.192,0.002
20250106T4:37:01.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1739,298.7,0,62.26,62.59,5.192,0.002
20250106T4:37:02.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1737,299.4,0,62.26,62.59,5.192,0.002
20250106T4:37:03.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1737,301.1,0,62.26,62.59,5.192,0.002
20250106T4:37:04.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1739,303,0,62.26,62.59,5.192,0.002
20250106T4:37:05.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1739,302.4,0,62.26,62.59,5.192,0.002
20250106T4:37:06.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1739,298.7,0,62.26,62.59,5.192,0.002
20250106T4:37:07.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1736,296.6,0,62.26,62.59,5.192,0.002
20250106T4:37:08.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1734,300.2,0,62.26,62.59,5.192,0.002
20250106T4:37:09.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1730,301.9,0,62.26,62.59,5.192,0.002
20250106T4:37:10.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1725,301.9,0,62.26,62.59,5.192,0.002
20250106T4:37:11.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1718,300.2,0,62.26,62.59,5.195,0.002
20250106T4:37:12.000,calc:Coldspray_data_,-759.84,-2213.28,1286.59,1000,4.998,1724,297.1,0,62.26,62.59,5.192,0.002
