TimeStamp,Tag Name,ABB_X,ABB_Y,ABB_Z,Chamber_Temp,Chamber_Pressure,Main_Gas_Flow,PF1_Gas_Flow,PF2_Gas_Flow,PF1_LibraWeight,PF2_LibraWeight,PF1_Pressure,PF2_Pressure
20241204T3:40:44.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,6.8,2.5,62.26,62.7,0.03,0
20241204T3:40:45.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,6.8,2.5,62.26,62.7,0.025,0.002
20241204T3:40:46.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.004,1,0,0,62.26,62.7,0.017,0.002
20241204T3:40:47.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,0,0,62.26,62.7,0.012,0.002
20241204T3:40:48.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,0,0,62.26,62.7,0.01,0.002
20241204T3:40:49.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,0,0,62.26,62.7,0.007,0.002
20241204T3:40:50.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,0,0,62.26,62.7,0.005,0.002
20241204T3:40:51.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,6.8,2.5,62.26,62.7,0.002,0.002
20241204T3:40:52.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,6.8,2.5,62.26,62.7,0.002,0.002
20241204T3:40:53.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,6.8,2.5,62.26,62.7,0.002,0.002
20241204T3:40:54.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,6.8,2.5,62.26,62.7,0.002,0.002
20241204T3:40:55.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,6.8,2.5,62.26,62.7,0.002,0
20241204T3:40:56.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,6.8,2.5,62.26,62.7,0.002,0
20241204T3:40:57.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,0,0,62.26,62.7,0.002,0
20241204T3:40:58.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,6.8,2.5,62.26,62.7,0.002,0.002
20241204T3:40:59.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:41:00.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:41:01.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,6.8,2.5,62.26,62.7,0.002,0.002
20241204T3:41:02.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,6.8,2.5,62.26,62.7,0.002,0
20241204T3:41:03.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,6.8,2.5,62.26,62.7,0.002,0.002
20241204T3:41:04.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,6.8,2.5,62.26,62.7,0.002,0.002
20241204T3:41:05.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:41:06.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,6.8,2.5,62.26,62.7,0.002,0.002
20241204T3:41:07.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,6.8,2.5,62.26,62.7,0.002,0.002
20241204T3:41:08.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,6.8,2.5,62.26,62.7,0.002,0.002
20241204T3:41:09.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,6.8,2.5,62.26,62.7,0.002,0.002
20241204T3:41:10.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,6.8,2.5,62.26,62.7,0,0
20241204T3:41:11.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:41:12.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,6.8,2.5,62.26,62.7,0.002,0.002
20241204T3:41:13.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.006,1,6.8,0,62.26,62.7,0.002,0.002
20241204T3:41:14.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.088,5,6.8,2.5,62.26,62.7,0.025,0
20241204T3:41:15.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.102,61,6.8,2.5,62.26,62.7,0.057,0
20241204T3:41:16.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.093,68,42.5,0,62.26,62.7,0.152,0
20241204T3:41:17.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.139,89,100.7,2.5,62.26,62.7,0.26,0
20241204T3:41:18.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.21,118,147.8,0,62.26,62.7,0.372,0
20241204T3:41:19.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.303,149,187.1,2.5,62.26,62.7,0.49,0
20241204T3:41:20.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.408,192,222.5,2.5,62.26,62.7,0.6,0
20241204T3:41:21.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.524,236,231.2,0,62.26,62.7,0.685,0
20241204T3:41:22.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.634,286,227.1,0,62.26,62.7,0.762,0
20241204T3:41:23.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.741,345,219.9,2.5,62.26,62.7,0.837,0
20241204T3:41:24.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.844,406,201.9,0,62.26,62.7,0.917,0
20241204T3:41:25.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,0.942,482,181.5,2.5,62.26,62.7,0.997,0.002
20241204T3:41:26.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,1.038,556,174.6,2.5,62.26,62.7,1.092,0
20241204T3:41:27.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,1.141,631,188.8,0,62.26,62.7,1.225,0
20241204T3:41:28.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,1.269,674,240.2,0,62.26,62.7,1.372,0.002
20241204T3:41:29.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,1.386,716,248,2.5,62.26,62.7,1.447,0
20241204T3:41:30.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,1.462,807,190.6,0,62.26,62.7,1.495,0
20241204T3:41:31.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,1.525,887,157.3,2.5,62.26,62.7,1.56,0.002
20241204T3:41:32.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,1.604,958,170.1,0,62.26,62.7,1.652,0.002
20241204T3:41:33.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,1.695,1023,209.5,2.5,62.26,62.7,1.762,0
20241204T3:41:34.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,1.785,1078,242.4,0,62.26,62.7,1.86,0.002
20241204T3:41:35.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,1.868,1138,234.4,2.5,62.26,62.7,1.92,0
20241204T3:41:36.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,1.94,1191,188.3,0,62.26,62.7,1.977,0
20241204T3:41:37.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,2.013,1246,175.5,2.5,62.26,62.7,2.052,0.002
20241204T3:41:38.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,2.102,1293,196.4,2.5,62.26,62.7,2.157,0.002
20241204T3:41:39.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,2.202,1337,229.5,2.5,62.26,62.7,2.265,0.002
20241204T3:41:40.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,2.295,1377,235,2.5,62.26,62.7,2.345,0
20241204T3:41:41.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,2.376,1413,197.2,2.5,62.26,62.7,2.407,0.002
20241204T3:41:42.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,2.456,1437,166.1,0,62.26,62.7,2.485,0.002
20241204T3:41:43.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,2.545,1466,171.5,2.5,62.26,62.7,2.58,0.002
20241204T3:41:44.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,2.647,1488,193.4,0,62.26,62.7,2.687,0
20241204T3:41:45.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,2.758,1516,216.3,2.5,62.26,62.7,2.8,0.002
20241204T3:41:46.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,2.858,1543,216.5,2.5,62.26,62.7,2.892,0.002
20241204T3:41:47.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,2.949,1569,183.5,2.5,62.26,62.7,2.975,0.002
20241204T3:41:48.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,3.039,1605,171,2.5,62.26,62.7,3.065,0.002
20241204T3:41:49.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,3.14,1633,178.7,2.5,62.26,62.7,3.17,0.002
20241204T3:41:50.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,3.245,1665,191,0,62.26,62.7,3.277,0.002
20241204T3:41:51.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,3.353,1689,201.9,0,62.26,62.7,3.387,0.002
20241204T3:41:52.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,3.464,1715,213.2,0,62.26,62.7,3.497,0.002
20241204T3:41:53.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,3.564,1734,197.6,2.5,62.26,62.7,3.587,0.002
20241204T3:41:54.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,3.66,1753,165.9,0,62.26,62.7,3.677,0.002
20241204T3:41:55.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,3.765,1772,161.1,2.5,62.26,62.7,3.777,0.002
20241204T3:41:56.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,3.871,1789,163.7,2.5,62.26,62.7,3.885,0.002
20241204T3:41:57.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,3.978,1811,171.8,0,62.26,62.7,3.995,0.002
20241204T3:41:58.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.073,1828,180.6,0,62.26,62.7,4.097,0.002
20241204T3:41:59.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.171,1858,191.2,2.5,62.26,62.7,4.202,0.002
20241204T3:42:00.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.274,1894,207.6,0,62.26,62.7,4.307,0.002
20241204T3:42:01.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.367,1959,221.3,2.5,62.26,62.7,4.405,0.002
20241204T3:42:02.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.446,1973,216.1,0,62.26,62.7,4.482,0.002
20241204T3:42:03.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.509,1991,194.6,2.5,62.26,62.7,4.547,0.002
20241204T3:42:04.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.576,2002,195.2,0,62.26,62.7,4.617,0.002
20241204T3:42:05.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.656,2005,228.8,0,62.26,62.69,4.707,0.002
20241204T3:42:06.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.72,1998,246.5,2.5,62.26,62.69,4.78,0.002
20241204T3:42:07.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.769,2000,235.6,0,62.26,62.7,4.83,0.002
20241204T3:42:08.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.808,2014,220.4,2.5,62.26,62.7,4.872,0.002
20241204T3:42:09.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.848,2019,221.6,0,62.26,62.7,4.915,0.002
20241204T3:42:10.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.895,2029,241.2,0,62.26,62.7,4.965,0.002
20241204T3:42:11.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.926,2024,254.6,2.5,62.26,62.7,5.012,0.002
20241204T3:42:12.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.946,2031,260.9,2.5,62.26,62.7,5.042,0.002
20241204T3:42:13.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.958,2012,260.5,2.5,62.26,62.7,5.062,0.002
20241204T3:42:14.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.975,1985,254,0,62.26,62.7,5.075,0.002
20241204T3:42:15.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.985,1938,243.8,0,62.26,62.7,5.087,0.002
20241204T3:42:16.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.993,1933,241,2.5,62.26,62.7,5.1,0.002
20241204T3:42:17.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.009,1912,247.7,2.5,62.26,62.7,5.117,0.002
20241204T3:42:18.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.022,1906,263.7,2.5,62.26,62.7,5.14,0.002
20241204T3:42:19.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.007,1902,273.1,0,62.26,62.7,5.147,0.002
20241204T3:42:20.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.009,1907,274.3,2.5,62.26,62.7,5.15,0.002
20241204T3:42:21.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.014,1904,277.7,0,62.26,62.7,5.157,0.002
20241204T3:42:22.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.017,1892,281.5,0,62.26,62.7,5.162,0.002
20241204T3:42:23.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.012,1880,283.1,0,62.26,62.7,5.165,0.002
20241204T3:42:24.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.009,1866,282.3,0,62.26,62.7,5.165,0.002
20241204T3:42:25.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.009,1852,291.1,2.5,62.26,62.69,5.17,0.002
20241204T3:42:26.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.012,1840,297,0,62.26,62.69,5.172,0.002
20241204T3:42:27.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.012,1830,296.3,2.5,62.26,62.7,5.177,0.002
20241204T3:42:28.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.004,1816,296.2,0,62.26,62.69,5.177,0.002
20241204T3:42:29.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.002,1803,302.2,0,62.26,62.69,5.18,0.002
20241204T3:42:30.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.004,1791,305.2,0,62.26,62.69,5.18,0.002
20241204T3:42:31.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.002,1787,308.2,0,62.26,62.69,5.182,0.002
20241204T3:42:32.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.007,1780,307.2,2.5,62.26,62.69,5.182,0.002
20241204T3:42:33.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.007,1767,308.2,0,62.26,62.69,5.182,0.002
20241204T3:42:34.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.009,1763,305.4,2.5,62.26,62.69,5.182,0.002
20241204T3:42:35.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.004,1758,299.8,0,62.26,62.69,5.182,0.002
20241204T3:42:36.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.004,1754,299.8,0,62.26,62.69,5.18,0.002
20241204T3:42:37.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.004,1753,300.6,0,62.26,62.69,5.18,0.002
20241204T3:42:38.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.004,1754,303.2,0,62.26,62.69,5.18,0.002
20241204T3:42:39.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.007,1754,299.2,0,62.26,62.69,5.18,0.002
20241204T3:42:40.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.007,1749,296.2,0,62.26,62.69,5.18,0.002
20241204T3:42:41.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.004,1754,298,2.5,62.26,62.69,5.18,0.002
20241204T3:42:42.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.007,1746,297.1,0,62.26,62.69,5.18,0.002
20241204T3:42:43.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.009,1748,298.3,0,62.26,62.69,5.18,0.002
20241204T3:42:44.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.009,1748,297.1,0,62.26,62.69,5.182,0.002
20241204T3:42:45.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.012,1748,295.1,0,62.26,62.69,5.182,0.002
20241204T3:42:46.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.012,1739,296.8,0,62.26,62.69,5.185,0.002
20241204T3:42:47.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.004,1734,300.2,0,62.26,62.69,5.185,0.002
20241204T3:42:48.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.002,1739,300.7,0,62.26,62.69,5.182,0.002
20241204T3:42:49.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.999,1730,300.6,2.5,62.26,62.69,5.18,0.002
20241204T3:42:50.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.999,1734,305,2.5,62.26,62.69,5.182,0.002
20241204T3:42:51.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.002,1730,304.6,2.5,62.26,62.69,5.18,0.002
20241204T3:42:52.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.004,1727,305,2.5,62.26,62.69,5.182,0.002
20241204T3:42:53.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.007,1725,305.2,2.5,62.26,62.69,5.182,0.002
20241204T3:42:54.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.007,1732,299.8,0,62.26,62.69,5.18,0.002
20241204T3:42:55.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.004,1732,293.2,2.5,62.26,62.69,5.177,0.002
20241204T3:42:56.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.004,1734,291.4,0,62.26,62.69,5.175,0.002
20241204T3:42:57.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.004,1737,294.7,0,62.26,62.69,5.175,0.002
20241204T3:42:58.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.004,1734,296.3,0,62.26,62.69,5.177,0.002
20241204T3:42:59.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.004,1730,298,2.5,62.26,62.69,5.177,0.002
20241204T3:43:00.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.007,1736,298.2,0,62.26,62.69,5.18,0.002
20241204T3:43:01.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.009,1737,297.8,2.5,62.26,62.69,5.182,0.002
20241204T3:43:02.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.009,1729,299.4,0,62.26,62.69,5.187,0.002
20241204T3:43:03.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.012,1724,300.4,2.5,62.26,62.69,5.187,0.002
20241204T3:43:04.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.009,1725,301.4,2.5,62.26,62.69,5.19,0.002
20241204T3:43:05.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.009,1729,298,2.5,62.26,62.69,5.187,0.002
20241204T3:43:06.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.007,1727,299.4,0,62.26,62.69,5.187,0.002
20241204T3:43:07.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.002,1720,299.4,2.5,62.26,62.69,5.185,0.002
20241204T3:43:08.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.002,1713,298.7,2.5,62.26,62.69,5.182,0.002
20241204T3:43:09.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.999,1708,301.1,2.5,62.26,62.69,5.182,0.002
20241204T3:43:10.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.999,1705,301.4,0,62.26,62.69,5.18,0.002
20241204T3:43:11.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.999,1705,299,2.5,62.26,62.69,5.18,0.002
20241204T3:43:12.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.999,1710,297.8,0,62.26,62.69,5.18,0.002
20241204T3:43:13.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.999,1705,299.4,2.5,62.26,62.69,5.18,0.002
20241204T3:43:14.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.002,1706,299.9,0,62.26,62.69,5.18,0.002
20241204T3:43:15.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.002,1706,301.1,2.5,62.26,62.69,5.182,0.002
20241204T3:43:16.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.004,1710,303.2,2.5,62.26,62.69,5.185,0.002
20241204T3:43:17.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.004,1718,301.1,0,62.26,62.69,5.185,0.002
20241204T3:43:18.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.004,1710,301.4,0,62.26,62.69,5.185,0.002
20241204T3:43:19.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.004,1706,301.8,0,62.26,62.69,5.185,0.002
20241204T3:43:20.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.004,1710,302.2,2.5,62.26,62.69,5.185,0.002
20241204T3:43:21.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.007,1713,299.4,2.5,62.26,62.69,5.187,0.002
20241204T3:43:22.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.007,1720,299.4,0,62.26,62.69,5.187,0.002
20241204T3:43:23.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.004,1718,299,2.5,62.26,62.69,5.185,0.002
20241204T3:43:24.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.004,1715,299.8,0,62.26,62.69,5.185,0.002
20241204T3:43:25.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.004,1713,299.9,2.5,62.26,62.69,5.185,0.002
20241204T3:43:26.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.004,1710,299.4,2.5,62.26,62.69,5.187,0.002
20241204T3:43:27.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.004,1713,299.5,0,62.26,62.69,5.187,0.002
20241204T3:43:28.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.007,1722,299.8,0,62.26,62.69,5.187,0.002
20241204T3:43:29.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.004,1722,301.6,0,62.26,62.69,5.187,0.002
20241204T3:43:30.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.007,1722,302.4,0,62.26,62.69,5.187,0.002
20241204T3:43:31.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.007,1729,301.1,0,62.26,62.69,5.187,0.002
20241204T3:43:32.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.009,1727,299.9,0,62.26,62.69,5.19,0.002
20241204T3:43:33.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.009,1729,298.3,0,62.26,62.69,5.19,0.002
20241204T3:43:34.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.009,1725,298.2,0,62.26,62.69,5.19,0.002
20241204T3:43:35.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.009,1727,298.2,0,62.26,62.69,5.19,0.002
20241204T3:43:36.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.009,1722,300.2,0,62.26,62.69,5.19,0.002
20241204T3:43:37.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.009,1725,296.8,0,62.26,62.69,5.19,0.002
20241204T3:43:38.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.012,1730,297.4,2.5,62.26,62.69,5.192,0.002
20241204T3:43:39.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.012,1730,297.5,0,62.26,62.69,5.192,0.002
20241204T3:43:40.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,5.007,1737,298,0,62.26,62.69,5.192,0.002
20241204T3:43:41.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.998,1730,301,2.5,62.26,62.69,5.187,0.002
20241204T3:43:42.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.995,1718,301.9,0,62.26,62.69,5.185,0.002
20241204T3:43:43.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.993,1715,301.6,0,62.26,62.69,5.182,0.002
20241204T3:43:44.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.993,1713,303,0,62.26,62.69,5.18,0.002
20241204T3:43:45.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.995,1710,305,2.5,62.26,62.69,5.18,0.002
20241204T3:43:46.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.995,1713,304.6,2.5,62.26,62.69,5.18,0.002
20241204T3:43:47.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.995,1701,304.8,2.5,62.26,62.69,5.18,0.002
20241204T3:43:48.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.998,1696,301.1,0,62.26,62.68,5.18,0.002
20241204T3:43:49.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.995,1696,300.6,2.5,62.26,62.68,5.18,0.002
20241204T3:43:50.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.995,1696,301.1,2.5,62.26,62.68,5.18,0.002
20241204T3:43:51.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.998,1696,302.4,2.5,62.26,62.69,5.18,0.002
20241204T3:43:52.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.998,1698,301.8,0,62.26,62.69,5.18,0.002
20241204T3:43:53.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.998,1701,299.8,2.5,62.26,62.69,5.18,0.002
20241204T3:43:54.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.998,1693,298.6,0,62.26,62.69,5.18,0.002
20241204T3:43:55.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.995,1694,297.8,2.5,62.26,62.69,5.18,0.002
20241204T3:43:56.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.998,1696,299,0,62.26,62.69,5.18,0.002
20241204T3:43:57.000,calc:Coldspray_data_,-759.9,-2213.24,1282.86,25,4.995,1693,303.2,0,62.26,62.69,5.18,0.002
